BookPrice,BookRating,BookTitle,image_urls,images
£25.89,star-rating Two,Meditations,https://books.toscrape.com/media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg,"[{'url': 'https://books.toscrape.com/media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg', 'path': 'full/e9c934a18148153172be48b541ea31203984a417.jpg', 'checksum': 'c11ff88d28792b8b0f93807eb9cd3126', 'status': 'downloaded'}]"
£34.96,star-rating Four,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),https://books.toscrape.com/media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg', 'path': 'full/b89bfedd029430f92381d63166693727a301fa2b.jpg', 'checksum': '72bce9d40e3fe074907d9ef52f9d17a9', 'status': 'downloaded'}]"
£58.75,star-rating Four,Myriad (Prentor #1),https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,"[{'url': 'https://books.toscrape.com/media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg', 'path': 'full/9b879e52358a25e854931060f54a4b0320f4d29b.jpg', 'checksum': '4962713be3fd53726e1734122e92bbca', 'status': 'downloaded'}]"
£58.75,star-rating Four,Myriad (Prentor #1),https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,"[{'url': 'https://books.toscrape.com/media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg', 'path': 'full/ba1f35ef72ad5b6091e24649f38c71b78c16f04e.jpg', 'checksum': '7c5716281b62ca73e45c319ad7edf1e4', 'status': 'downloaded'}]"
£58.75,star-rating Four,Myriad (Prentor #1),https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,"[{'url': 'https://books.toscrape.com/media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg', 'path': 'full/8d8c21b11a57df2e1836c32c4375f3dcee51c9ee.jpg', 'checksum': '93a083c9b14bb83403bccd10a2355272', 'status': 'downloaded'}]"
£58.75,star-rating Four,Myriad (Prentor #1),https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,"[{'url': 'https://books.toscrape.com/media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg', 'path': 'full/6c3a1fe0efa4aa300163d20934ec097cb472a84c.jpg', 'checksum': 'f78a45f188a689e2f408899369e0ddd3', 'status': 'downloaded'}]"
£58.75,star-rating Four,Myriad (Prentor #1),https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,"[{'url': 'https://books.toscrape.com/media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg', 'path': 'full/489b345227a704eb2770007b98a7503d1bef3c7b.jpg', 'checksum': '00a73ab3c98978f78f6f1641ab00c52a', 'status': 'downloaded'}]"
£58.75,star-rating Four,Myriad (Prentor #1),https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,"[{'url': 'https://books.toscrape.com/media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg', 'path': 'full/cd58c539decd7b85571e51aca732e59841c476df.jpg', 'checksum': 'fbd8763cdbb901a6fa52f88ad65d5c39', 'status': 'downloaded'}]"
£39.45,star-rating Five,Off Sides (Off #1),https://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,"[{'url': 'https://books.toscrape.com/media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg', 'path': 'full/8ce081e2c1a078a394ec6decba24f20524e63ec1.jpg', 'checksum': 'a1060395bc2ee2fa56f74f9b394bb0da', 'status': 'downloaded'}]"
£39.39,star-rating Four,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",https://books.toscrape.com/media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg,"[{'url': 'https://books.toscrape.com/media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg', 'path': 'full/50551063d9723b8211fbf16101d6a41ee4555762.jpg', 'checksum': '2eb47d15753b9e49ea3e5f6b7981b336', 'status': 'downloaded'}]"
£53.98,star-rating One,1st to Die (Women's Murder Club #1),https://books.toscrape.com/media/cache/f6/8e/f68e6ae2f9da04fccbde8442b0a1b52a.jpg,"[{'url': 'https://books.toscrape.com/media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg', 'path': 'full/39c9eb9569e54ac6c35ec8e6e22a2daa96067abf.jpg', 'checksum': '6ec205afdc8084efda03755e539e66f3', 'status': 'downloaded'}]"
£57.06,star-rating Four,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",https://books.toscrape.com/media/cache/30/98/309814b6eeba469f4c741147aaaa076a.jpg,"[{'url': 'https://books.toscrape.com/media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg', 'path': 'full/5d45a8642c33894e75d664a4c73f410343fc73b2.jpg', 'checksum': 'daf2405f127f6165ac45579a5432325e', 'status': 'downloaded'}]"
£57.06,star-rating Four,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",https://books.toscrape.com/media/cache/30/98/309814b6eeba469f4c741147aaaa076a.jpg,"[{'url': 'https://books.toscrape.com/media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg', 'path': 'full/4d97ebe65864bf501abd207eda017ddb4efcb72e.jpg', 'checksum': 'f551b240ca228e0f921d36b3cd585fdd', 'status': 'downloaded'}]"
£57.06,star-rating Four,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",https://books.toscrape.com/media/cache/30/98/309814b6eeba469f4c741147aaaa076a.jpg,"[{'url': 'https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg', 'path': 'full/81d66e1dd1a3fc0a5cfe5640871d6c3b3f64045c.jpg', 'checksum': '55dcaa7fa1db72730181e8e4cefe1bd2', 'status': 'downloaded'}]"
£26.08,star-rating Five,"1,000 Places to See Before You Die",https://books.toscrape.com/media/cache/9e/10/9e106f81f65b293e488718a4f54a6a3f.jpg,"[{'url': 'https://books.toscrape.com/media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg', 'path': 'full/0ecd80b73981616044767323608de29eebc89f4f.jpg', 'checksum': '261beafa15c8f4315fcf4968e3b5b3e0', 'status': 'downloaded'}]"
£37.26,star-rating Four,Bounty (Colorado Mountain #7),https://books.toscrape.com/media/cache/7d/18/7d18f04705f25aa7659b2aa6153c1a4f.jpg,"[{'url': 'https://books.toscrape.com/media/cache/f6/8e/f68e6ae2f9da04fccbde8442b0a1b52a.jpg', 'path': 'full/474cbc472cad765d0c1202a446b4332f371cafe4.jpg', 'checksum': 'bf50baa938ef4983e32c7cd8cf6490c6', 'status': 'downloaded'}]"
£41.24,star-rating One,Charity's Cross (Charles Towne Belles #4),https://books.toscrape.com/media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg,"[{'url': 'https://books.toscrape.com/media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg', 'path': 'full/a0916ed049209866a034cf92e600c2a63ddc3e33.jpg', 'checksum': '17dc3677ab34075e97083ca2bcf14136', 'status': 'downloaded'}]"
£41.24,star-rating One,Charity's Cross (Charles Towne Belles #4),https://books.toscrape.com/media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg,"[{'url': 'https://books.toscrape.com/media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg', 'path': 'full/e4c9d13df3adf008b2d9f872fef383b771d3fbeb.jpg', 'checksum': '36dfd477ab08adc42991ca8d289c4a2e', 'status': 'downloaded'}]"
£41.24,star-rating One,Charity's Cross (Charles Towne Belles #4),https://books.toscrape.com/media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg,"[{'url': 'https://books.toscrape.com/media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg', 'path': 'full/bf0ebd690221794549f789c21cb9485bbd55a3e6.jpg', 'checksum': '142a68b6c988c0a1423924c79e4cf9b4', 'status': 'downloaded'}]"
£47.09,star-rating Five,Deep Under (Walker Security #1),https://books.toscrape.com/media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg,"[{'url': 'https://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg', 'path': 'full/b957b39a64c06978eb2355332338acaa8ee02ba4.jpg', 'checksum': 'dcad461e26c01f6fd0f11ba17dfd014b', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/30/98/309814b6eeba469f4c741147aaaa076a.jpg', 'path': 'full/ac5213cd70566c82934813e1c53eca31537c0632.jpg', 'checksum': 'f4f1abdb064e9ed86efda6bb75d7498e', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/ea/12/ea12c82131832c5d772fdbd3cb56ced7.jpg', 'path': 'full/aba90bdd58aeaf9460301cb565373809ff7f87bd.jpg', 'checksum': 'c3950bf4b5b14518f6bb4b7916f21545', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/d1/7f/d17f326e3fcaf84c37d6d51e3470bcc6.jpg', 'path': 'full/bfaf85ad5dd17434b521e0d4e391e83c2c0cd22c.jpg', 'checksum': '781bf925de0adbe1fdc4cba3024d7e2f', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/9e/10/9e106f81f65b293e488718a4f54a6a3f.jpg', 'path': 'full/32753ba2977ab830d8c46c0a1dbfaa6c4e12c6ad.jpg', 'checksum': '7e4c6f3ec85e24e9193ff5f52d044897', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/48/b0/48b07e2daa02d7e5485aa546dec5a25e.jpg', 'path': 'full/e18ff4763921fd25a0c84212b7e9a1fa3ac8b06a.jpg', 'checksum': 'b2c8942a4f23cce98a1c35dd6054e21b', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/7d/18/7d18f04705f25aa7659b2aa6153c1a4f.jpg', 'path': 'full/4817471a5d87b5f7b78a750dd63594451ee003ef.jpg', 'checksum': '1134a5c4e174980a39bacad39f675c65', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/f9/6b/f96b60a7614c4e3e868b82f6811efc7c.jpg', 'path': 'full/ae215a428568978e17679def5b6c8879771766fb.jpg', 'checksum': 'e9b50cdb21ef797e5be4c24117dfe885', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/26/4f/264f79395041ac4b88038030da0433cd.jpg', 'path': 'full/6022500666089860f7dbf4290de03ec8c76f5c13.jpg', 'checksum': '9c50e2321624093a83ba0b806172a956', 'status': 'downloaded'}]"
£51.32,star-rating Three,"Eat, Pray, Love",https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/67/2f/672f2e3753cfc59c5843d23c88784326.jpg', 'path': 'full/baae46cd10c6a4c43d677fb5d267dbad070072fb.jpg', 'checksum': '0d487d048c5d1fcdf1da955769126532', 'status': 'downloaded'}]"
£32.36,star-rating Three,On the Road (Duluoz Legend),https://books.toscrape.com/media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,"[{'url': 'https://books.toscrape.com/media/cache/99/df/99df494c230127c3d5ff53153d1f23a3.jpg', 'path': 'full/93579419a487376b406b3409d6cf7f4888a494bc.jpg', 'checksum': 'ea3711117c94fb93aa5f091f961450ba', 'status': 'downloaded'}]"
£32.36,star-rating Three,On the Road (Duluoz Legend),https://books.toscrape.com/media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,"[{'url': 'https://books.toscrape.com/media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg', 'path': 'full/a31014e97ed098049264c9b04ea84a9bac9019e7.jpg', 'checksum': 'cf29f22f64103f10493ff1c149bae918', 'status': 'downloaded'}]"
£18.88,star-rating Two,Taking Shots (Assassins #1),https://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,"[{'url': 'https://books.toscrape.com/media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg', 'path': 'full/e0ab1f9c699e7898d2d5f27f4c4a838eecae40b5.jpg', 'checksum': '92e5cff5c70f2d988b82d872c4944590', 'status': 'downloaded'}]"
£18.88,star-rating Two,Taking Shots (Assassins #1),https://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,"[{'url': 'https://books.toscrape.com/media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg', 'path': 'full/69edc75df05c5f27755ab9af0ffa1429623c9999.jpg', 'checksum': '5e080f4d399c4fd09bc2d292081503a5', 'status': 'downloaded'}]"
£18.88,star-rating Two,Taking Shots (Assassins #1),https://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,"[{'url': 'https://books.toscrape.com/media/cache/e9/8a/e98a7adb82052fb13418a43291b8f0d4.jpg', 'path': 'full/1c504c454e9082cb5a6da84c81d44840f21a9c89.jpg', 'checksum': '378cba5942cc53ce92dcba8127178100', 'status': 'downloaded'}]"
£18.88,star-rating Two,Taking Shots (Assassins #1),https://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,"[{'url': 'https://books.toscrape.com/media/cache/ae/98/ae98d08a6f427491dd8eda6b51af41fe.jpg', 'path': 'full/17181c5b39078a375684654182009c8f14a9ffe2.jpg', 'checksum': '4ee60bec3584a3e415686c96bf93790a', 'status': 'downloaded'}]"
£40.83,star-rating Four,The Art of Not Breathing,https://books.toscrape.com/media/cache/0b/9f/0b9f43b6b5cf8053dd2c68ecafe70b8a.jpg,"[{'url': 'https://books.toscrape.com/media/cache/96/df/96dfbe6533f9705d2cdccc16310910ee.jpg', 'path': 'full/59f773ea3dfe9e5614532268344473d83f09f140.jpg', 'checksum': 'a32b9c064a0896fb767b51d26530383d', 'status': 'downloaded'}]"
£30.66,star-rating Three,The Bette Davis Club,https://books.toscrape.com/media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg,"[{'url': 'https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg', 'path': 'full/1f57220c6a1e5de6f95ea78bf8d131764039fc1f.jpg', 'checksum': '81a255d32f170529165de51910b1730e', 'status': 'downloaded'}]"
£30.66,star-rating Three,The Bette Davis Club,https://books.toscrape.com/media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg,"[{'url': 'https://books.toscrape.com/media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg', 'path': 'full/b1a0acc7ba0580460889c1a55aece9849c2a2071.jpg', 'checksum': '5d0863102ff444a760c84bfb922beaa5', 'status': 'downloaded'}]"
£34.56,star-rating Three,The Secret Healer,https://books.toscrape.com/media/cache/3e/59/3e59b2225c72d3dcf40a306e2b983314.jpg,"[{'url': 'https://books.toscrape.com/media/cache/a2/fc/a2fc91793502f5c10b5826ad606de435.jpg', 'path': 'full/c8891cc24da94eac0a8a6a9dc3d9e173522910db.jpg', 'checksum': 'f2a772d3e376e50ff43a8b23a81d1b08', 'status': 'downloaded'}]"
£53.82,star-rating Two,Vampire Girl (Vampire Girl #1),https://books.toscrape.com/media/cache/32/8d/328dc781f0faaa70e67f9a04ef601d3c.jpg,"[{'url': 'https://books.toscrape.com/media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg', 'path': 'full/3b2d9659b25361fce5ac5533c55382b81ed8a5b5.jpg', 'checksum': 'f2d43a60b0065d603d439200541691c7', 'status': 'downloaded'}]"
£39.51,star-rating Five,Ways of Seeing,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/13/27/13270087ac5cba3e999166a64991187a.jpg', 'path': 'full/222735816a1f9d878900a68bff5a8a4a2d7b88a5.jpg', 'checksum': 'f8029a5a61737eeacdc0c0283811e384', 'status': 'downloaded'}]"
£39.51,star-rating Five,Ways of Seeing,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg', 'path': 'full/2fc686ebd6db811feb70f50df5664c3e4de12e7d.jpg', 'checksum': '413fe18ca7be3e9c27229a8304d0cfd9', 'status': 'downloaded'}]"
£39.51,star-rating Five,Ways of Seeing,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/16/f4/16f4518319f7dcadc23d020279f78545.jpg', 'path': 'full/a4a05f035a166dec4ae0452bd099c5562fda8b57.jpg', 'checksum': 'bc5d5bc5a2f99f32ddc51ad00ebe6a78', 'status': 'downloaded'}]"
£39.51,star-rating Five,Ways of Seeing,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/46/09/4609b4e20bb1d076693b2d24e8e90704.jpg', 'path': 'full/6466aff57c3a14dcc8f728fdb3372e2a5adf6999.jpg', 'checksum': '9f38a81d0f9a4e22977db8bd109a2867', 'status': 'downloaded'}]"
£39.51,star-rating Five,Ways of Seeing,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg', 'path': 'full/33c5dae3a471334823c8a650304d5a688e84754f.jpg', 'checksum': 'b2aded42b3ac7be8fdd5a4348269bbd2', 'status': 'downloaded'}]"
£39.51,star-rating Five,Ways of Seeing,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/0b/9f/0b9f43b6b5cf8053dd2c68ecafe70b8a.jpg', 'path': 'full/d69ce474a6efa55e2c4339833056da434e492f9a.jpg', 'checksum': '63eb674990e8aa26a19dba24822cdd7c', 'status': 'downloaded'}]"
£39.51,star-rating Five,Ways of Seeing,https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/94/31/9431e2494b4b32721b037c6f6dce9a03.jpg', 'path': 'full/5ffe29ab8bd50d60477e391625e0651fdbd6db75.jpg', 'checksum': '248c4f83b42042b7fda14745942673df', 'status': 'downloaded'}]"
£39.77,star-rating Three,Where Lightning Strikes (Bleeding Stars #3),https://books.toscrape.com/media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg,"[{'url': 'https://books.toscrape.com/media/cache/35/18/3518d80c6b73f9c76e9713af42b9c8e1.jpg', 'path': 'full/6b3c280a3f5f95563c0e490a80419849f366f958.jpg', 'checksum': '563d2e7c0a99ea5a3c0ecde04eb4eb89', 'status': 'downloaded'}]"
£41.32,star-rating Five,While You Were Mine,https://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg,"[{'url': 'https://books.toscrape.com/media/cache/ab/bf/abbf443d42de3bad8d145794534934bb.jpg', 'path': 'full/d7994d3c2e33f34928e5dc43ccdf59890b04d70d.jpg', 'checksum': '87dcd9628d11c2398f688b52c0005914', 'status': 'downloaded'}]"
£41.32,star-rating Five,While You Were Mine,https://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg,"[{'url': 'https://books.toscrape.com/media/cache/3e/59/3e59b2225c72d3dcf40a306e2b983314.jpg', 'path': 'full/fbbcdfe40f3165badeb53feb28aa517a393b394d.jpg', 'checksum': '724398d0e42e04477e0d251871c8a807', 'status': 'downloaded'}]"
£41.32,star-rating Five,While You Were Mine,https://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg,"[{'url': 'https://books.toscrape.com/media/cache/48/e6/48e697e9c8bba8ca04a3064551cda630.jpg', 'path': 'full/7fa4b7d1e6bf92390a6778cdb6756dff540ab9c8.jpg', 'checksum': '803967571c9bb975fba80d21dd9b7d11', 'status': 'downloaded'}]"
£41.32,star-rating Five,While You Were Mine,https://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg,"[{'url': 'https://books.toscrape.com/media/cache/ec/10/ec10f11ff0ea13c17a42d81b03896235.jpg', 'path': 'full/addce464c779ef16d719dc2eafa48539fc8bd195.jpg', 'checksum': 'aa815e03ee75bcc30ad9157606690684', 'status': 'downloaded'}]"
£41.32,star-rating Five,While You Were Mine,https://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg,"[{'url': 'https://books.toscrape.com/media/cache/62/8c/628c0151226402726149c98549671250.jpg', 'path': 'full/bb1706c7bc7e246508b35989c52d9f5b1c882f0a.jpg', 'checksum': '431954a77ecb2913f04d848a6841c888', 'status': 'downloaded'}]"
£14.08,star-rating Five,A Visit from the Goon Squad,https://books.toscrape.com/media/cache/fb/b0/fbb08b1e3eb34d5401e815e40eab0df9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/3f/c2/3fc2d771fe5f12df5de998d99036a35a.jpg', 'path': 'full/90411c95cab2e39aaf6ecac0ebe38770ac1fdbe9.jpg', 'checksum': '319ca09351bb52c0dd9c1f52ac416104', 'status': 'downloaded'}]"
£14.08,star-rating Five,A Visit from the Goon Squad,https://books.toscrape.com/media/cache/fb/b0/fbb08b1e3eb34d5401e815e40eab0df9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg', 'path': 'full/129b19586bebfca99da30b561b213243d0f87d77.jpg', 'checksum': 'e17695a3b2619d6ddc5d3dca07feb70f', 'status': 'downloaded'}]"
£35.01,star-rating Two,And Then There Were None,https://books.toscrape.com/media/cache/6f/b0/6fb0c3064656f888125ab577b6a01867.jpg,"[{'url': 'https://books.toscrape.com/media/cache/f8/dd/f8ddbaef30884ed017b662b4069b78d4.jpg', 'path': 'full/2053c0b5803b3947a0ba6cc36aed504cd084599b.jpg', 'checksum': '619b0fe08e6d92b60b8a99f8ab79f7f1', 'status': 'downloaded'}]"
£35.01,star-rating Two,And Then There Were None,https://books.toscrape.com/media/cache/6f/b0/6fb0c3064656f888125ab577b6a01867.jpg,"[{'url': 'https://books.toscrape.com/media/cache/39/82/39826643a2e100f9e763079d7d5867f4.jpg', 'path': 'full/6025a9b0bba633868c7d8068a1b0538c45846688.jpg', 'checksum': '536b4794b1d8955a76c403f3c1ef960b', 'status': 'downloaded'}]"
£35.01,star-rating Two,And Then There Were None,https://books.toscrape.com/media/cache/6f/b0/6fb0c3064656f888125ab577b6a01867.jpg,"[{'url': 'https://books.toscrape.com/media/cache/32/8d/328dc781f0faaa70e67f9a04ef601d3c.jpg', 'path': 'full/18e7ae5a9a81ff1a3c32251ecbf67c68b22668fd.jpg', 'checksum': '7769438800406ddbcebccbf2ff512f06', 'status': 'downloaded'}]"
£22.11,star-rating One,Big Little Lies,https://books.toscrape.com/media/cache/c5/3f/c53fd6a9300ac091351e3830273a4d42.jpg,"[{'url': 'https://books.toscrape.com/media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg', 'path': 'full/94d0708ce20cf397ad257f14af80e3209214e026.jpg', 'checksum': '953b85b11f524b5ed0f46958441e0f93', 'status': 'downloaded'}]"
£21.74,star-rating Five,Blink: The Power of Thinking Without Thinking,https://books.toscrape.com/media/cache/41/be/41be12dcc78968882b11108acb79d1c7.jpg,"[{'url': 'https://books.toscrape.com/media/cache/87/36/8736be56d958f5d8d855108afb206c9f.jpg', 'path': 'full/8107dd72675de56c881d2e7ea389120368dc37c2.jpg', 'checksum': 'd95c525e8e0a595ac4d090383518f40d', 'status': 'downloaded'}]"
£21.74,star-rating Five,Blink: The Power of Thinking Without Thinking,https://books.toscrape.com/media/cache/41/be/41be12dcc78968882b11108acb79d1c7.jpg,"[{'url': 'https://books.toscrape.com/media/cache/fb/b0/fbb08b1e3eb34d5401e815e40eab0df9.jpg', 'path': 'full/8ad08acac63057e30ad9d1e777b3fd6a7d0ce8fe.jpg', 'checksum': '585d0b1e218e256b7dea998f1bbb13f4', 'status': 'downloaded'}]"
£27.35,star-rating Two,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",https://books.toscrape.com/media/cache/3a/bd/3abdfc779aede13dbd2eefe34f91dbb1.jpg,"[{'url': 'https://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg', 'path': 'full/cca396a0dc8e66f5fbc15261730a03a9c56fdaa0.jpg', 'checksum': '56a8abbc97ff74a08b1fa7f8f9dc3dd2', 'status': 'downloaded'}]"
£27.35,star-rating Two,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",https://books.toscrape.com/media/cache/3a/bd/3abdfc779aede13dbd2eefe34f91dbb1.jpg,"[{'url': 'https://books.toscrape.com/media/cache/31/3f/313fb7d006c8c507d63ce7e96b56d925.jpg', 'path': 'full/18592dc28302301bfcb0e5225a3e0a44804fb69b.jpg', 'checksum': '1f9ae54ca1b7238fc3a5172aa1f229c8', 'status': 'downloaded'}]"
£21.12,star-rating Three,Boy Meets Boy,https://books.toscrape.com/media/cache/86/3c/863c3b48499a99392aace127df8b43e5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/a8/9a/a89a1b7ffea60884f203877bb89f6ef4.jpg', 'path': 'full/c1befb24103df778dc1b6d7e06dc61058733950d.jpg', 'checksum': '7f6337dcb40cf5823511ba1a9c74a5ea', 'status': 'downloaded'}]"
£35.28,star-rating Five,Breaking Dawn (Twilight #4),https://books.toscrape.com/media/cache/7f/14/7f14ab5b29802231676c975915fdaa46.jpg,"[{'url': 'https://books.toscrape.com/media/cache/39/51/3951dc08d449aa692ce82eefb692254e.jpg', 'path': 'full/ba9fdc18d3f82e10d9e620d40d1ff700ddac751e.jpg', 'checksum': 'e31d28cbb55c426903a0a2099ef8d6fb', 'status': 'downloaded'}]"
£37.35,star-rating Two,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,https://books.toscrape.com/media/cache/3c/b9/3cb9c84d2a6a66f8bb6601d4f33deaa0.jpg,"[{'url': 'https://books.toscrape.com/media/cache/df/45/df45004c7a4c3940946ad09f85805565.jpg', 'path': 'full/04917a92fc5d74a836fff6e3a658cbd0106013d0.jpg', 'checksum': '830591a23cbf574369172a0690990857', 'status': 'downloaded'}]"
